4201813638,2,273,12,1
4201813639,2,274,6,1
4201813642,2,275,9,1
4201813643,2,276,7,1
4201813649,2,40,10,1
4201813650,2,277,10,1
4201813651,2,278,10,1
4201813652,2,279,6,1
4201813653,2,280,6,1
4201813654,2,281,3,1
4201813655,2,282,9,2
4201813656,2,283,5,1
4201813657,2,284,2,1
4201813658,2,285,9,1
4201813661,2,286,1,1
4201813663,2,287,1,1
4201813664,2,288,4,1
4201813667,2,276,6,1
4201813669,2,290,6,2
4201813670,2,291,6,1
4201813671,2,292,2,1
4201813673,2,293,12,1
4201813675,2,294,10,1
4201813676,2,295,7,1
4201813677,2,296,6,1
4201813678,2,297,6,1
4201813679,2,298,6,1
4201813681,2,299,7,1
4201813684,2,300,12,1
4201813692,2,301,6,1
4201813693,2,302,4,1
4201813695,2,303,4,1
4201813697,2,304,9,1
4201813698,2,305,8,1
4201813699,2,306,12,1
4201813700,2,307,6,1
4201813701,2,308,12,1
4201813702,2,309,1,1
4201813703,2,310,6,1
4201813705,2,45,6,1
4201813707,2,311,6,1
4201813708,2,312,2,1
4201813709,2,305,12,1
4201813710,2,313,6,1
4201813711,2,314,10,1
4201813715,2,315,16,1
4201813717,2,316,1,1
4201813718,2,317,1,1
4201813719,2,318,6,1
4201813722,2,319,18,1
4201813725,2,320,11,1
4201813726,2,321,8,1
4201813727,2,322,6,1
4201813728,2,323,4,1
4201813730,2,324,9,2
4201813731,2,325,18,2
4201813732,2,326,12,1
4201813733,2,327,2,1
4201813734,2,328,2,1
4201813736,2,329,8,1
4201813739,2,330,10,1
4201813743,2,331,6,1
4201813744,2,332,9,2
4201813747,2,333,8,1
4201813749,2,334,9,1
4201813751,2,335,6,1
4201813752,2,336,16,1
4201813753,2,337,6,2
4201813754,2,338,11,1
4201813755,2,339,6,1
4201813757,2,340,12,1
4201813758,2,341,6,1
4201813759,2,342,9,1
4201813763,2,343,9,1
4201813764,2,344,6,1
4201813765,2,345,6,1
4201813772,2,346,4,1
4201813773,2,347,18,1
4201813774,2,348,6,1
4201813777,2,349,6,1
4201813778,2,350,6,1
4201813780,2,351,4,1
4201813787,2,352,6,1
4201813789,2,353,6,1
4201813790,2,354,8,1
4201813794,2,355,7,1
4201813795,2,356,6,1
4201813797,2,357,8,1
4201813799,2,358,1,1
4201813800,2,56,5,1
4201813803,2,359,9,1
4201813804,2,360,3,1
4201813805,2,361,9,1
4201813812,2,362,9,1
4201813813,2,363,6,2
4201813814,2,364,6,1
4201813815,2,365,6,1
4201813819,2,366,18,1
4201813821,2,367,6,1
4201813822,2,368,6,1
4201813823,2,369,11,1
4201813825,2,370,18,1
4201813826,2,371,9,3
4201813828,2,372,6,1
4201813829,2,373,12,1
4201813830,2,374,6,1
4201813833,2,375,4,1
4201813834,2,376,4,1
4201813835,2,377,6,1
4201813836,2,378,9,1
4201813837,2,379,9,1
4201813838,2,380,10,1
4201813839,2,381,4,1
4201913840,2,382,3,1
4201913841,2,383,18,1
4201913842,2,384,6,1
4201913844,2,385,4,1
4201913845,2,386,9,1
4201913846,2,387,4,2
4201913848,2,388,6,1
4201913849,2,389,12,1
4201913850,2,390,16,1
4201913851,2,391,3,2
4201913852,2,392,18,1
4201913854,2,393,6,1
4201913855,2,394,6,1
4201913856,2,395,12,1
4201913857,2,396,9,1
4201913858,2,397,6,1
4201913862,2,398,11,1
4201913864,2,399,13,1
4201913865,2,400,6,1
4201913868,2,401,6,1
4201913869,2,402,8,1
4201913871,2,403,2,1
4201913872,2,404,11,1
4201913876,2,405,5,1
4201913877,2,406,6,1
4201913880,2,407,4,1
4201913883,2,408,18,1
4201913884,2,404,6,1
4201913885,2,409,6,1
4201913888,2,410,12,1
4201913889,2,411,18,1
4201913891,2,412,5,1
4201913892,2,413,18,1
4201913894,2,414,1,1
4201913895,2,415,6,1
4201913906,2,416,9,1
4201913908,2,417,1,1
4201913913,2,412,16,1
4201913914,2,418,6,1
4201913917,2,419,6,1
4201913918,2,420,6,1
4201913925,2,421,7,1
4201913926,2,422,6,1
4201913928,2,423,6,1
4201913929,2,424,6,1
4201913930,2,425,6,1
4201913931,2,426,2,1
4201913932,2,427,2,1
4201913941,2,428,12,1
4201913942,2,429,6,1
4201913943,2,430,12,1
4201913944,2,431,4,1
4201913946,2,432,11,1
4201913947,2,433,6,1
4201913948,2,424,9,1
4201913949,2,434,1,1
4201913953,2,435,6,1
4201913954,2,436,12,1
4201913964,2,437,6,1
4201913965,2,438,12,1
4201913966,2,439,8,1
4201913967,2,440,6,1
4201913968,2,441,1,1
4201913969,2,442,6,1
4201913970,2,440,12,1
4201913971,2,443,9,1
4201913973,2,444,19,1
4201913975,2,445,4,1
4201913976,2,446,6,1
4201913977,2,447,2,1
4201913979,2,448,6,1
4201913981,2,449,9,1
4201913984,2,445,9,1
4201913985,2,450,10,1
4201913986,2,451,9,1
4201913987,2,452,11,1
4201913988,2,448,10,1
4201913989,2,453,9,1
4201913990,2,454,6,1
4201913992,2,455,9,1
4201913994,2,456,12,1
4201913996,2,457,6,2
4201914003,2,458,19,1
4201914006,2,459,1,1
4201914008,2,460,4,1
4201914010,2,461,2,1
4201914012,2,462,9,1
4201914013,2,463,6,1
4201914014,2,464,6,1
4201914016,2,465,11,1
4201914017,2,466,4,1
4201914018,2,467,6,1
4201914022,2,468,18,1
4201914023,2,469,6,1
4201914024,2,470,11,1
4201914025,2,471,7,1
4201914030,2,472,6,1
4201914032,2,473,1,1
4201914041,2,471,6,2
4201914042,2,474,12,1
4201914043,2,475,7,1
4201914045,2,476,7,1
4201914046,2,477,9,1
4201914047,2,478,6,1
4201914050,2,479,6,1
4201914051,2,480,12,1
4201914053,2,481,1,1
4201914054,2,482,6,1
4201914060,2,483,1,1
4201914063,2,484,6,1
4201914064,2,485,3,2
4201914065,2,486,12,1
4201914067,2,487,9,1
4201914069,2,488,1,1
4201914071,2,489,1,1
4201914074,2,490,11,1
4201914075,2,491,9,1
4201914076,2,492,2,1
4201914077,2,493,6,1
4201914079,2,494,9,1
4201914080,2,495,4,2
4201914082,2,496,11,1
4201914086,2,493,5,2
4201914090,2,497,6,1
4201914091,2,498,6,1
4201914107,2,499,4,1
4201914109,2,500,6,1
4201914110,2,501,6,1
4201914111,2,502,4,1
4201914113,2,503,6,2
4201914118,2,504,8,1
4201914124,2,505,6,1
4201914125,2,506,12,1
4201914129,2,507,11,1
4201914137,2,508,11,1
4201914138,2,509,6,1
4201914139,2,510,9,1
4201914140,2,511,9,1
4201914142,2,512,3,1
4201914144,2,513,3,2
4201914145,2,514,6,2
4201914146,2,515,6,1
4201914147,2,516,9,1
4201914149,2,517,9,1
4201914153,2,518,4,1
4201914158,2,519,18,1
4201914159,2,520,11,1
4201914178,2,521,6,1
4201914465,2,522,6,1
4202014155,2,523,1,1
4202014170,2,524,5,1
4202014171,2,525,10,1
4202014174,2,526,6,2
4202014176,2,94,6,1
4202014177,2,527,6,1
4202014181,2,528,9,1
4202014182,2,529,9,2
4202014186,2,530,6,1
4202014192,2,531,6,1
4202014193,2,532,2,1
4202014199,2,533,5,1
4202014203,2,534,6,1
4202014204,2,535,18,2
4202014207,2,536,4,1
4202014209,2,97,4,1
4202014210,2,537,6,1
4202014211,2,538,12,1
4202014215,2,539,7,1
4202014218,2,540,7,1
4202014225,2,541,6,2
4202014226,2,542,6,1
4202014227,2,543,1,1
4202014228,2,544,6,1
4202014230,2,545,12,1
4202014231,2,546,9,1
4202014232,2,547,16,1
4202014233,2,548,6,1
4202014237,2,549,11,1
4202014239,2,550,6,1
4202014241,2,549,6,1
4202014242,2,551,2,1
4202014245,2,552,6,1
4202014248,2,553,4,1
4202014249,2,554,6,1
4202014252,2,555,5,1
4202014259,2,551,1,2
4202014261,2,556,5,1
4202014262,2,557,10,1
4202014266,2,558,6,1
4202014268,2,559,1,1
4202014273,2,560,6,1
4202014277,2,561,9,2
4202014278,2,105,10,1
4202014279,2,562,5,2
4202014280,2,563,6,1
4202014281,2,564,5,1
4202014282,2,565,6,1
4202014287,2,566,5,2
4202014288,2,567,4,1
4202014291,2,568,9,2
4202014294,2,569,3,1
4202014295,2,570,6,1
4202014298,2,571,2,1
4202014300,2,572,6,1
4202014302,2,573,12,1
4202014303,2,574,7,1
4202014304,2,575,12,1
4202014305,2,576,8,1
4202014306,2,577,9,1
4202014307,2,578,1,1
4202014308,2,579,3,1
4202014309,2,580,6,1
4202014310,2,581,3,1
4202014311,2,582,6,1
4202014312,2,583,3,1
4202014315,2,584,6,1
4202014317,2,585,8,1
4202014320,2,586,6,1
4202014321,2,587,18,1
4202014322,2,588,2,1
4202014324,2,589,7,1
4202014332,2,590,10,1
4202014336,2,591,3,1
4202014337,2,592,8,1
4202014339,2,593,11,1
4202014340,2,594,16,1
4202014341,2,595,9,1
4202014345,2,596,5,1
4202014346,2,597,3,1
4202014348,2,598,6,1
4202014351,2,599,6,2
4202014352,2,600,18,1
4202014354,2,601,6,1
4202014357,2,602,7,1
4202014361,2,603,16,2
4202014368,2,604,11,1
4202014369,2,605,11,1
4202014370,2,606,9,1
4202014374,2,607,6,1
4202014381,2,608,1,1
4202014385,2,609,6,1
4202014389,2,610,6,1
4202014391,2,115,7,1
4202014392,2,611,6,1
4202014393,2,612,6,1
4202014394,2,613,9,1
4202014395,2,614,6,3
4202014396,2,615,6,1
4202014398,2,616,6,1
4202014400,2,617,11,1
4202014402,2,618,18,1
4202014405,2,619,2,1
4202014406,2,620,18,1
4202014409,2,621,10,1
4202014411,2,622,4,1
4202014412,2,623,7,1
4202014417,2,624,6,1
4202014418,2,625,9,2
4202014419,2,626,6,1
4202014420,2,627,4,1
4202014423,2,628,6,1
4202014424,2,629,6,1
4202014428,2,630,11,1
4202014431,2,631,11,1
4202014432,2,632,9,2
4202014434,2,633,11,1
4202014436,2,634,1,1
4202014440,2,635,5,1
4202014441,2,636,6,2
4202014442,2,637,9,2
4202014444,2,638,4,1
4202014446,2,639,11,1
4202014449,2,640,3,1
4202014450,2,641,10,1
4202014451,2,642,4,1
4202014455,2,643,9,2
4202014459,2,644,1,1
4202014460,2,645,6,1
4202014461,2,646,11,1
4202014466,2,647,9,1
4202014472,2,648,11,1
4202014574,2,649,12,1
4202114473,2,650,1,1
4202114475,2,123,6,1
4202114478,2,651,10,1
4202114479,2,652,1,1
4202114482,2,653,6,1
4202114483,2,654,6,1
4202114489,2,655,11,1
4202114491,2,656,16,2
4202114493,2,657,6,1
4202114494,2,658,11,1
4202114495,2,659,9,1
4202114497,2,660,7,1
4202114500,2,661,10,1
4202114501,2,662,7,1
4202114502,2,663,6,1
4202114503,2,664,9,1
4202114504,2,665,7,1
4202114505,2,666,6,1
4202114506,2,667,6,1
4202114507,2,668,12,1
4202114508,2,669,5,1
4202114516,2,670,6,1
4202114517,2,650,4,1
4202114521,2,672,3,1
4202114525,2,673,6,1
4202114528,2,674,6,1
4202114529,2,675,2,1
4202114535,2,676,4,1
4202114537,2,677,5,1
4202114541,2,678,16,1
4202114548,2,679,6,1
4202114563,2,680,2,1
4202114565,2,681,9,1
4202114566,2,682,6,1
4202114570,2,683,4,1
4202114578,2,684,3,1
4202114580,2,685,6,1
4202114581,2,686,9,1
4202114582,2,687,6,1
4202114583,2,688,8,1
4202114584,2,689,5,1
4202114585,2,690,4,1
4202114587,2,691,9,1
4202114588,2,692,3,1
4202114594,2,693,6,2
4202114600,2,694,6,1
4202114602,2,695,9,2
4202114603,2,696,5,1
4202114608,2,697,7,1
4202114609,2,698,6,1
4202114610,2,698,12,1
4202114611,2,699,9,1
4202114612,2,700,6,1
4202114613,2,701,9,1
4202114621,2,702,12,1
4202114622,2,703,4,1
4202114623,2,704,9,1
4202114624,2,705,6,1
4202114625,2,706,6,1
4202114628,2,702,6,1
4202114629,2,707,10,1
4202114630,2,703,1,1
4202114632,2,708,5,1
4202114635,2,709,6,1
4202114636,2,700,6,1
4202114637,2,710,12,1
4202114638,2,711,20,1
4202114639,2,712,6,1
4202114643,2,713,6,1
4202114644,2,714,6,1
4202114646,2,715,6,1
4202114647,2,716,4,1
4202114651,2,717,4,1
4202114655,2,718,6,1
4202114656,2,719,9,2
4202114657,2,720,9,1
4202114659,2,721,11,1
4202114662,2,722,6,1
4202114663,2,723,6,1
4202114665,2,724,4,1
4202114666,2,725,7,1
4202114670,2,726,6,1
4202114671,2,727,1,1
4202114676,2,728,6,1
4202114681,2,729,1,1
4202114683,2,730,3,1
4202114686,2,728,1,1
4202114690,2,731,6,2
4202114691,2,732,16,1
4202114692,2,733,10,1
4202114703,2,141,6,1
4202114705,2,734,2,1
4202114710,2,735,6,1
4202114720,2,736,15,1
4202114730,2,737,5,1
4202114732,2,738,9,1
4202114733,2,739,3,1
4202114734,2,740,7,1
4202114735,2,741,7,1
4202114738,2,742,1,1
4202114739,2,145,8,1
4202114740,2,743,18,1
4202114742,2,744,11,1
4202114745,2,745,6,1
4202114746,2,746,9,1
4202114747,2,747,9,1
4202114749,2,748,1,1
4202114751,2,749,10,1
4202114754,2,750,6,1
4202114755,2,751,6,1
4202114757,2,752,1,1
4202114758,2,753,11,1
4202114759,2,754,8,1
4202114760,2,755,2,1
4202114761,2,756,8,2
4202114763,2,757,6,1
4202114764,2,758,6,1
4202114767,2,759,6,1
4202114768,2,760,1,1
4202114769,2,761,7,1
4202114775,2,762,12,1
4202114776,2,763,6,1
4202114778,2,764,6,1
4202114780,2,765,6,1
4202114781,2,766,12,1
4202114783,2,767,4,1
4202114784,2,767,12,1
4202114785,2,768,5,1
4202114786,2,769,1,1
4202114787,2,770,6,1
4202114789,2,771,11,2
4202114790,2,772,12,1
4202114792,2,773,9,1
4202114794,2,774,12,1
4202114795,2,775,2,2
4202114797,2,776,1,1
4202114798,2,777,6,1
4202114799,2,778,9,1
4202114803,2,779,7,1
4202114804,2,780,3,1
4202114805,2,781,11,1
4202114809,2,782,2,1
4202114810,2,783,4,1
4202114811,2,784,18,1
4202114812,2,778,12,1
4202114813,2,785,6,1
4202114817,2,786,6,1
4202114820,2,787,6,1
4202114822,2,788,5,1
4202114823,2,789,2,1
4202114824,2,790,7,1
72015145539,3,791,6,1
72015145694,3,792,9,2
72015145724,3,793,6,1
72015145960,3,794,6,1
72015146001,3,795,11,1
72015146092,3,796,19,1
72015146130,3,797,21,1
72015146166,3,798,1,1
72015146170,3,799,11,1
72015146493,3,800,6,1
72015146494,3,801,2,1
72015146662,3,800,5,1
72015146663,3,802,6,1
72015146695,3,803,12,1
72015146704,3,804,12,1
72015146705,3,805,6,1
72015146751,3,806,2,1
72015146752,3,807,8,2
72015146883,3,808,21,2
72015146884,3,809,12,1
72015146948,3,810,5,1
72015146951,3,811,12,1
72015147198,3,812,12,2
72015147264,3,813,11,1
72015147281,3,814,5,1
72015147454,3,815,6,1
72015147461,3,816,6,1
72015147462,3,817,8,1
72015147478,3,818,5,1
72015147581,3,819,1,1
72015147601,3,820,3,1
72015147696,3,821,8,1
72015147726,3,822,2,1
72015147840,3,823,6,1
72015147935,3,824,2,1
72015148073,3,825,6,2
72015148206,3,826,2,1
72015148408,3,827,9,1
72015148463,3,828,3,3
72015148517,3,829,11,1
72015148518,3,830,21,1
72015148523,3,831,11,1
72016148595,3,832,21,1
72016148596,3,833,6,1
72016148603,3,834,9,1
72016148684,3,835,6,1
72016148717,3,836,2,1
72016148718,3,837,13,1
72016148873,3,838,22,1
72016148900,3,839,6,1
72016148962,3,840,21,1
72016149209,3,841,6,1
72016149210,3,842,5,1
72016149248,3,843,2,1
72016149364,3,844,12,1
72016149521,3,845,6,1
72016149576,3,846,1,2
72016149577,3,847,11,1
72016149579,3,848,8,1
72016149586,3,849,21,1
72016149589,3,850,6,1
72016149590,3,851,2,1
72016149591,3,852,6,1
72016149592,3,853,21,1
72016149593,3,852,6,1
72016149594,3,854,11,1
72016149595,3,855,6,2
72016149611,3,856,21,1
72016149612,3,857,3,2
72016149643,3,858,6,1
72016149645,3,859,6,1
72016149648,3,860,23,1
72016149701,3,861,6,1
72016149853,3,862,6,1
72016149878,3,863,21,1
72016149899,3,864,4,1
72016149930,3,865,21,2
72016149951,3,866,21,1
72016149959,3,867,2,1
72016149970,3,238,22,1
72016149972,3,868,12,1
72017150041,3,869,9,2
72017150117,3,870,21,1
72017150137,3,871,2,1
72017150290,3,872,3,2
72017150405,3,873,11,1
72017150446,3,874,12,1
72017150471,3,875,21,1
72017150560,3,876,11,1
72017150621,3,877,6,1
72017150877,3,878,3,1
72017150988,3,879,3,1
72017151002,3,880,11,1
72017151010,3,881,11,2
72017151011,3,882,11,1
72017151025,3,883,6,1
72017151072,3,884,6,1
72017151075,3,885,6,1
72017151113,3,886,11,1
72017151114,3,887,6,1
72017151115,3,888,6,1
72017151116,3,889,11,1
72017151117,3,890,24,1
72017151118,3,891,4,1
72017151119,3,892,11,1
72017151199,3,893,6,2
72017151702,3,894,12,1
72017151703,3,895,12,1
72018151704,3,896,12,1
72018151705,3,897,6,1
72018151706,3,898,1,1
72018151707,3,254,6,1
72018151708,3,899,4,1
72018154343,3,900,8,1
72018154346,3,901,6,1
72018154357,3,902,8,1
72018154358,3,903,12,1
72018154359,3,904,16,1
72018154360,3,905,5,2
72018154361,3,906,3,1
72018154362,3,907,8,1
72018154363,3,908,6,3
72018154364,3,909,6,1
72018154365,3,910,6,1
72018154366,3,911,6,1
72018154552,3,912,6,1
72018154649,3,913,6,2
72018154749,3,914,21,2
72018154949,3,915,6,1
72018155011,3,916,8,1
72018155024,3,300,6,1
72018155025,3,917,2,1
72018155026,3,918,2,1
72018155328,3,919,6,1
72018155347,3,299,22,1
72018155401,3,920,12,1
72018155402,3,921,4,1
72018155403,3,922,6,1
72018156235,3,923,6,1
72018156349,3,924,6,1
72018156358,3,925,6,4
72018156377,3,926,12,1
72018156419,3,927,6,1
72018156509,3,928,2,1
72018156512,3,929,6,1
72018156669,3,930,21,1
72018156797,3,931,21,1
72018156838,3,932,2,1
72018156841,3,933,12,1
72018172875,3,934,2,1
72019156899,3,935,6,1
72019156969,3,936,4,1
72019157001,3,937,6,1
72019157005,3,938,21,1
72019157046,3,939,21,1
72019157100,3,940,11,1
72019157408,3,941,2,1
72019157533,3,942,2,1
72019157571,3,943,2,1
72019157593,3,944,11,1
72019157635,3,945,11,1
72019157775,3,946,3,2
72019157899,3,947,21,1
72019157992,3,948,6,1
72019158099,3,949,2,1
72019158173,3,950,6,1
72019158199,3,951,4,1
72019158200,3,951,5,1
72019158288,3,952,11,2
72019158385,3,953,2,1
72019158473,3,954,6,1
72019158622,3,955,8,1
72019158992,3,956,21,5
72019159023,3,957,21,1
72019159042,3,508,10,1
72019159053,3,958,6,1
72019159133,3,959,11,1
72019159151,3,960,1,3
72020159220,3,961,4,1
72020159425,3,962,2,1
72020159458,3,963,3,1
72020159459,3,964,10,2
72020159558,3,965,21,1
72020159785,3,966,2,1
72020160032,3,967,12,1
72020160066,3,968,6,1
72020160073,3,969,3,1
72020160110,3,970,2,1
72020160292,3,581,11,1
72020160327,3,971,21,1
72020160395,3,972,2,1
72020160402,3,585,21,1
72020160569,3,973,21,2
72020160610,3,974,6,1
72020160629,3,975,2,1
72020160634,3,976,21,1
72020161019,3,977,1,1
72020161029,3,978,8,1
72020161035,3,979,5,1
72020161182,3,635,11,1
72020161233,3,980,9,1
72020161332,3,981,11,1
72020161436,3,982,12,2
72020161456,3,983,6,1
72020161522,3,984,6,1
72020161525,3,985,6,1
72021161578,3,986,13,1
72021161633,3,987,2,1
72021161724,3,988,12,1
72021161942,3,989,1,1
72021162021,3,990,3,1
72021162124,3,697,21,1
72021162244,3,992,6,1
72021162358,3,993,22,1
72021162394,3,994,4,1
72021162423,3,995,10,1
72021162509,3,996,5,1
72021162634,3,997,21,1
72021162644,3,998,11,1
72021162669,3,999,6,3
72021162712,3,1000,6,1
72021162713,3,1001,2,1
72021162805,3,1002,5,1
72021162811,3,1003,6,1
72021162819,3,1004,2,1
72021162884,3,1005,21,1
72021162967,3,1006,16,1
72021163021,3,142,6,1
72021163061,3,141,4,1
72021163176,3,1007,5,1
72021163390,3,1008,9,1
72021163423,3,1009,12,1
72021163495,3,1010,5,1
72021163672,3,1011,8,1
72021163741,3,1012,4,1
72021163790,3,149,18,1
72021163796,3,1013,6,2
72021163879,3,1014,4,1
72022163965,3,1015,21,1
72022164027,3,1016,9,1
72022164069,3,1017,2,1
72022164167,3,1018,2,1
72022164180,3,1019,8,4
72022164181,3,1020,16,1
72022164241,3,1021,4,1
72022164290,3,1022,5,1
72022164298,3,1023,2,1
72022164387,3,1024,21,1
72022164462,3,1025,6,1
72022164531,3,1026,21,1
72022164556,3,1027,12,1
72022164572,3,1028,2,1
72022164813,3,1029,6,1
72022164855,3,1030,9,1
72022164859,3,1031,6,1
72022164880,3,1032,11,1
72022164890,3,1033,6,1
72022164947,3,1034,11,1
72022164958,3,1035,21,1
72022164978,3,1036,11,1
72022164982,3,1037,12,1
72022164987,3,1031,2,1
72022164990,3,1038,11,1
72022164997,3,1039,21,1
72022165091,3,1040,9,2
72022165191,3,1041,21,2
72022165207,3,1042,9,1
72022165242,3,1043,21,2
72022165360,3,1044,18,1
72022165381,3,1045,11,1
72022165382,3,1046,2,1
120151050245,4,1047,10,2
120151050246,4,1048,7,1
